Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Location 1
2014,AL,Hale County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,102.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1065,"(32.769973, -87.626815)"
2014,AL,Henry County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,72.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1067,"(31.528365, -85.241061)"
2014,AL,Houston County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1069,"(31.163114, -85.295081)"
2014,AL,Jackson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,104,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1071,"(34.784419, -85.993741)"
2014,AL,Jefferson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,99.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1073,"(33.558145, -86.898116)"
2014,AL,Lamar County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,113.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1075,"(33.78226, -88.094104)"
2014,AL,Lauderdale County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,102.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1077,"(34.905347, -87.644897)"
2014,AL,Lawrence County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,102.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1079,"(34.524888, -87.309085)"
2014,AL,Lee County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1081,"(32.605632, -85.354778)"
2014,AL,Limestone County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,91.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1083,"(34.816826, -86.981625)"
2014,AL,Lowndes County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1085,"(32.160667, -86.649084)"
2014,AL,Macon County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1087,"(32.393582, -85.69193)"
2014,AL,Madison County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,78.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1089,"(34.765116, -86.548305)"
2014,AL,Marengo County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,85.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1091,"(32.252503, -87.787786)"
2014,AL,Marion County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,89.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1093,"(34.140618, -87.885921)"
2014,AL,Marshall County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,113.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1095,"(34.373461, -86.301726)"
2014,AL,Mobile County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1097,"(30.801931, -88.209318)"
2014,AL,Monroe County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,76.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1099,"(31.57641, -87.363884)"
2014,AL,Montgomery County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1101,"(32.22779, -86.207305)"
2014,AL,Morgan County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,95.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1103,"(34.45678, -86.853086)"
2014,AL,Perry County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,106,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1105,"(32.640101, -87.292576)"
2014,AL,Pickens County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,105,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1107,"(33.285701, -88.089005)"
2014,AL,Pike County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1109,"(31.809652, -85.94098)"
2014,AL,Randolph County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,90.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1111,"(33.302268, -85.45696)"
2014,AL,Russell County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,86,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1113,"(32.294434, -85.183533)"
2014,AL,St. Clair County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,97.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1115,"(33.714796, -86.317073)"
2014,AL,Shelby County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1117,"(33.272349, -86.662124)"
2014,AL,Sumter County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,84.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1119,"(32.592159, -88.198779)"
2014,AL,Talladega County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,88.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1121,"(33.38655, -86.165729)"
2014,AL,Tallapoosa County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,85,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1123,"(32.870228, -85.796142)"
2014,AL,Tuscaloosa County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,100,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1125,"(33.297694, -87.520245)"
2014,AL,Walker County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,93.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1127,"(33.808663, -87.297984)"
2014,AL,Washington County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,92.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1129,"(31.414015, -88.206517)"
2014,AL,Wilcox County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,82.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1131,"(31.997603, -87.309377)"
2014,AL,Winston County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,103,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Overall,Race/Ethnicity,White,T6,1133,"(34.155045, -87.372984)"
2014,AL,Autauga County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,92.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1001,"(32.540743, -86.642658)"
2014,AL,Baldwin County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,75.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1003,"(30.74338, -87.725037)"
2014,AL,Barbour County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,81.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1005,"(31.875526, -85.392733)"
2014,AL,Bibb County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,101.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1007,"(32.999586, -87.128286)"
2014,AL,Blount County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,98.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1009,"(33.9833, -86.566107)"
2014,AL,Bullock County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,78,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1011,"(32.105445, -85.716374)"
2014,AL,Butler County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,105.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1013,"(31.756743, -86.685543)"
2014,AL,Calhoun County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,99.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1015,"(33.776116, -85.827265)"
2014,AL,Chambers County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,77.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1017,"(32.918605, -85.389755)"
2014,AL,Cherokee County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,91.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1019,"(34.175592, -85.60109)"
2014,AL,Chilton County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,90.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1021,"(32.85542, -86.717847)"
2014,AL,Choctaw County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,72.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1023,"(32.023039, -88.263625)"
2014,AL,Clarke County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,69.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1025,"(31.685276, -87.828202)"
2014,AL,Clay County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,84.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1027,"(33.275512, -85.861243)"
2014,AL,Cleburne County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,91.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1029,"(33.676437, -85.521058)"
2014,AL,Coffee County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,91.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1031,"(31.408678, -85.987616)"
2014,AL,Colbert County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,114.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1033,"(34.700954, -87.805794)"
2014,AL,Conecuh County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,97.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1035,"(31.436316, -86.992084)"
2014,AL,Coosa County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,75.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1037,"(32.940608, -86.246358)"
2014,AL,Covington County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,117.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1039,"(31.249891, -86.449316)"
2014,AL,Crenshaw County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,91.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1041,"(31.738498, -86.315231)"
2014,AL,Cullman County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,114.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1043,"(34.135642, -86.864859)"
2014,AL,Dale County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,88,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1045,"(31.437921, -85.612525)"
2014,AL,Dallas County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,103.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1047,"(32.331714, -87.103947)"
2014,AL,DeKalb County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,97.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1049,"(34.462067, -85.803144)"
2014,AL,Elmore County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,84.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1051,"(32.599774, -86.150224)"
2014,AL,Escambia County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,71.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1053,"(31.133221, -87.162551)"
2014,AL,Etowah County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,100.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1055,"(34.048713, -86.037592)"
2014,AL,Fayette County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,117.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1057,"(33.726047, -87.737656)"
2014,AL,Franklin County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,101.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1059,"(34.445544, -87.843784)"
2014,AL,Geneva County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,108.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1061,"(31.100302, -85.833243)"
2014,AL,Greene County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,119.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1063,"(32.861522, -87.9517)"
2014,AL,Hale County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,117.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1065,"(32.769973, -87.626815)"
2014,AL,Henry County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,80.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1067,"(31.528365, -85.241061)"
2014,AL,Houston County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,89.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1069,"(31.163114, -85.295081)"
2014,AL,Jackson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,105.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1071,"(34.784419, -85.993741)"
2014,AL,Jefferson County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,103.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1073,"(33.558145, -86.898116)"
2014,AL,Lamar County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,116.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1075,"(33.78226, -88.094104)"
2014,AL,Lauderdale County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,105.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1077,"(34.905347, -87.644897)"
2014,AL,Lawrence County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,105.2,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1079,"(34.524888, -87.309085)"
2014,AL,Lee County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1081,"(32.605632, -85.354778)"
2014,AL,Limestone County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,84.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1083,"(34.816826, -86.981625)"
2014,AL,Lowndes County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,87.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1085,"(32.160667, -86.649084)"
2014,AL,Macon County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,83.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1087,"(32.393582, -85.69193)"
2014,AL,Madison County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,73.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1089,"(34.765116, -86.548305)"
2014,AL,Marengo County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,93.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1091,"(32.252503, -87.787786)"
2014,AL,Marion County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,95.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1093,"(34.140618, -87.885921)"
2014,AL,Marshall County,County,NVSS,Cardiovascular Diseases,Stroke Mortality,119,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Gender,Male,Race/Ethnicity,White,T6,1095,"(34.373461, -86.301726)"
